row_index,example_index,worker_id,aspect,original,simplification,human_rating,raw_output,parsed_output,model
1181,90,1,1,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",95.0,"95
The candidate",95,Phi-4-mini-instruct
1182,90,15,1,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",100.0,"95
The candidate",95,Phi-4-mini-instruct
1183,90,27,1,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",81.0,"95
The candidate",95,Phi-4-mini-instruct
1184,90,7,1,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",100.0,"95
The candidate",95,Phi-4-mini-instruct
1185,90,6,1,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",100.0,"95
The candidate",95,Phi-4-mini-instruct
1186,90,7,2,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",50.0,"95
The candidate",95,Phi-4-mini-instruct
1187,90,6,0,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",100.0,"95
The candidate",95,Phi-4-mini-instruct
1188,90,6,2,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",0.0,"95
The candidate",95,Phi-4-mini-instruct
1189,90,11,0,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",96.0,"95
The candidate",95,Phi-4-mini-instruct
1190,90,11,1,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",98.0,"95
The candidate",95,Phi-4-mini-instruct
1191,90,23,1,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",85.0,"95
The candidate",95,Phi-4-mini-instruct
1192,90,23,0,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",100.0,"95
The candidate",95,Phi-4-mini-instruct
1193,90,23,2,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",50.0,"95
The candidate",95,Phi-4-mini-instruct
1194,90,3,1,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",100.0,"95
The candidate",95,Phi-4-mini-instruct
1195,90,3,0,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",100.0,"95
The candidate",95,Phi-4-mini-instruct
1196,90,3,2,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",53.0,"95
The candidate",95,Phi-4-mini-instruct
1197,90,7,0,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",100.0,"95
The candidate",95,Phi-4-mini-instruct
1198,90,19,1,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",87.0,"95
The candidate",95,Phi-4-mini-instruct
1199,90,19,2,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",1.0,"95
The candidate",95,Phi-4-mini-instruct
1200,90,5,2,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",4.0,"95
The candidate",95,Phi-4-mini-instruct
1201,90,5,0,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",100.0,"95
The candidate",95,Phi-4-mini-instruct
1202,90,5,1,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",53.0,"95
The candidate",95,Phi-4-mini-instruct
1203,90,2,1,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",100.0,"95
The candidate",95,Phi-4-mini-instruct
1204,90,2,0,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",100.0,"95
The candidate",95,Phi-4-mini-instruct
1205,90,2,2,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",100.0,"95
The candidate",95,Phi-4-mini-instruct
1206,90,13,1,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",100.0,"95
The candidate",95,Phi-4-mini-instruct
1207,90,11,2,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",9.0,"95
The candidate",95,Phi-4-mini-instruct
1208,90,13,2,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",0.0,"95
The candidate",95,Phi-4-mini-instruct
1209,90,19,0,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",100.0,"95
The candidate",95,Phi-4-mini-instruct
1210,90,13,0,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",100.0,"95
The candidate",95,Phi-4-mini-instruct
1211,90,15,2,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",50.0,"95
The candidate",95,Phi-4-mini-instruct
1212,90,8,1,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",84.0,"95
The candidate",95,Phi-4-mini-instruct
1213,90,8,0,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",100.0,"95
The candidate",95,Phi-4-mini-instruct
1214,90,8,2,"Their eyes are quite small, and their visual Acuity is poor.","Their eyes are quite small, and their visual Acuity is poor.",0.0,"95
The candidate",95,Phi-4-mini-instruct
1215,91,23,0,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,10.0,"81
The candidate",81,Phi-4-mini-instruct
1216,91,3,2,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,79.0,"81
The candidate",81,Phi-4-mini-instruct
1217,91,12,2,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,7.0,"81
The candidate",81,Phi-4-mini-instruct
1218,91,3,0,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,100.0,"81
The candidate",81,Phi-4-mini-instruct
1219,91,3,1,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,100.0,"81
The candidate",81,Phi-4-mini-instruct
1220,91,6,1,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,0.0,"81
The candidate",81,Phi-4-mini-instruct
1221,91,14,2,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,0.0,"81
The candidate",81,Phi-4-mini-instruct
1222,91,12,0,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,14.0,"81
The candidate",81,Phi-4-mini-instruct
1223,91,13,2,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,10.0,"81
The candidate",81,Phi-4-mini-instruct
1224,91,23,2,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,2.0,"81
The candidate",81,Phi-4-mini-instruct
1225,91,6,2,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,0.0,"81
The candidate",81,Phi-4-mini-instruct
1226,91,14,0,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,0.0,"81
The candidate",81,Phi-4-mini-instruct
1227,91,28,2,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,19.0,"81
The candidate",81,Phi-4-mini-instruct
1228,91,6,0,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,0.0,"81
The candidate",81,Phi-4-mini-instruct
1229,91,25,1,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,0.0,"81
The candidate",81,Phi-4-mini-instruct
1230,91,25,0,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,5.0,"81
The candidate",81,Phi-4-mini-instruct
1231,91,12,1,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,34.0,"81
The candidate",81,Phi-4-mini-instruct
1232,91,18,2,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,27.0,"81
The candidate",81,Phi-4-mini-instruct
1233,91,8,2,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,0.0,"81
The candidate",81,Phi-4-mini-instruct
1234,91,8,0,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,4.0,"81
The candidate",81,Phi-4-mini-instruct
1235,91,8,1,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,37.0,"81
The candidate",81,Phi-4-mini-instruct
1236,91,25,2,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,0.0,"81
The candidate",81,Phi-4-mini-instruct
1237,91,15,1,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,100.0,"81
The candidate",81,Phi-4-mini-instruct
1238,91,15,0,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,100.0,"81
The candidate",81,Phi-4-mini-instruct
1239,91,15,2,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,100.0,"81
The candidate",81,Phi-4-mini-instruct
1240,91,23,1,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,4.0,"81
The candidate",81,Phi-4-mini-instruct
1241,91,18,0,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,22.0,"81
The candidate",81,Phi-4-mini-instruct
1242,91,18,1,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,23.0,"81
The candidate",81,Phi-4-mini-instruct
1243,91,9,2,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,82.0,"81
The candidate",81,Phi-4-mini-instruct
1244,91,27,1,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,29.0,"81
The candidate",81,Phi-4-mini-instruct
1245,91,28,0,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,25.0,"81
The candidate",81,Phi-4-mini-instruct
1246,91,28,1,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,30.0,"81
The candidate",81,Phi-4-mini-instruct
1247,91,27,2,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,64.0,"81
The candidate",81,Phi-4-mini-instruct
1248,91,19,0,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,2.0,"81
The candidate",81,Phi-4-mini-instruct
1249,91,19,1,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,4.0,"81
The candidate",81,Phi-4-mini-instruct
1250,91,9,0,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,65.0,"81
The candidate",81,Phi-4-mini-instruct
1251,91,27,0,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,12.0,"81
The candidate",81,Phi-4-mini-instruct
1252,91,14,1,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,0.0,"81
The candidate",81,Phi-4-mini-instruct
1253,91,13,1,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,5.0,"81
The candidate",81,Phi-4-mini-instruct
1254,91,9,1,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,89.0,"81
The candidate",81,Phi-4-mini-instruct
1255,91,20,0,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,2.0,"81
The candidate",81,Phi-4-mini-instruct
1256,91,13,0,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,5.0,"81
The candidate",81,Phi-4-mini-instruct
1257,91,20,1,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,100.0,"81
The candidate",81,Phi-4-mini-instruct
1258,91,20,2,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,58.0,"81
The candidate",81,Phi-4-mini-instruct
1259,91,19,2,They are rivaled as biological materials in toughness only by Chitin.,They are made up of biological materials in toughness only by Chitin.,5.0,"81
The candidate",81,Phi-4-mini-instruct
1260,93,2,0,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",50.0,"41
The simpl",41,Phi-4-mini-instruct
1261,93,2,2,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",47.0,"41
The simpl",41,Phi-4-mini-instruct
1262,93,2,1,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",7.0,"41
The simpl",41,Phi-4-mini-instruct
1263,93,13,1,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",0.0,"41
The simpl",41,Phi-4-mini-instruct
1264,93,11,0,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",9.0,"41
The simpl",41,Phi-4-mini-instruct
1265,93,13,0,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",10.0,"41
The simpl",41,Phi-4-mini-instruct
1266,93,13,2,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",0.0,"41
The simpl",41,Phi-4-mini-instruct
1267,93,14,1,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",0.0,"41
The simpl",41,Phi-4-mini-instruct
1268,93,5,1,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",7.0,"41
The simpl",41,Phi-4-mini-instruct
1269,93,15,2,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",2.0,"41
The simpl",41,Phi-4-mini-instruct
1270,93,1,2,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",1.0,"41
The simpl",41,Phi-4-mini-instruct
1271,93,15,0,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",20.0,"41
The simpl",41,Phi-4-mini-instruct
1272,93,15,1,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",15.0,"41
The simpl",41,Phi-4-mini-instruct
1273,93,19,2,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",6.0,"41
The simpl",41,Phi-4-mini-instruct
1274,93,14,0,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",0.0,"41
The simpl",41,Phi-4-mini-instruct
1275,93,14,2,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",0.0,"41
The simpl",41,Phi-4-mini-instruct
1276,93,19,0,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",6.0,"41
The simpl",41,Phi-4-mini-instruct
1277,93,19,1,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",6.0,"41
The simpl",41,Phi-4-mini-instruct
1278,93,11,1,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",8.0,"41
The simpl",41,Phi-4-mini-instruct
1279,93,3,1,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",0.0,"41
The simpl",41,Phi-4-mini-instruct
1280,93,11,2,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",6.0,"41
The simpl",41,Phi-4-mini-instruct
1281,93,1,0,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",20.0,"41
The simpl",41,Phi-4-mini-instruct
1282,93,6,2,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",0.0,"41
The simpl",41,Phi-4-mini-instruct
1283,93,6,0,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",0.0,"41
The simpl",41,Phi-4-mini-instruct
1284,93,6,1,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",0.0,"41
The simpl",41,Phi-4-mini-instruct
1285,93,27,2,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",0.0,"41
The simpl",41,Phi-4-mini-instruct
1286,93,5,0,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",22.0,"41
The simpl",41,Phi-4-mini-instruct
1287,93,5,2,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",13.0,"41
The simpl",41,Phi-4-mini-instruct
1288,93,21,1,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",33.0,"41
The simpl",41,Phi-4-mini-instruct
1289,93,27,0,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",0.0,"41
The simpl",41,Phi-4-mini-instruct
1290,93,21,0,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",4.0,"41
The simpl",41,Phi-4-mini-instruct
1291,93,27,1,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",0.0,"41
The simpl",41,Phi-4-mini-instruct
1292,93,18,2,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",16.0,"41
The simpl",41,Phi-4-mini-instruct
1293,93,3,0,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",0.0,"41
The simpl",41,Phi-4-mini-instruct
1294,93,18,1,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",20.0,"41
The simpl",41,Phi-4-mini-instruct
1295,93,21,2,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",23.0,"41
The simpl",41,Phi-4-mini-instruct
1296,93,18,0,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",21.0,"41
The simpl",41,Phi-4-mini-instruct
1297,93,28,0,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",32.0,"41
The simpl",41,Phi-4-mini-instruct
1298,93,1,1,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",1.0,"41
The simpl",41,Phi-4-mini-instruct
1299,93,8,2,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",0.0,"41
The simpl",41,Phi-4-mini-instruct
1300,93,28,2,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",15.0,"41
The simpl",41,Phi-4-mini-instruct
1301,93,8,1,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",0.0,"41
The simpl",41,Phi-4-mini-instruct
1302,93,8,0,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",0.0,"41
The simpl",41,Phi-4-mini-instruct
1303,93,3,2,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",0.0,"41
The simpl",41,Phi-4-mini-instruct
1304,93,28,1,"Tickets can be Retailed for national rail services, the docklands light railway and on oyster card.","Tickets can be Retailed, the docklands light railway and.",18.0,"41
The simpl",41,Phi-4-mini-instruct
1305,101,28,0,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",100.0,"95
The simpl",95,Phi-4-mini-instruct
1306,101,5,1,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",92.0,"95
The simpl",95,Phi-4-mini-instruct
1307,101,15,2,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",100.0,"95
The simpl",95,Phi-4-mini-instruct
1308,101,15,0,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",100.0,"95
The simpl",95,Phi-4-mini-instruct
1309,101,15,1,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",100.0,"95
The simpl",95,Phi-4-mini-instruct
1310,101,5,0,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",88.0,"95
The simpl",95,Phi-4-mini-instruct
1311,101,5,2,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",35.0,"95
The simpl",95,Phi-4-mini-instruct
1312,101,3,1,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",100.0,"95
The simpl",95,Phi-4-mini-instruct
1313,101,22,2,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",51.0,"95
The simpl",95,Phi-4-mini-instruct
1314,101,6,2,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",100.0,"95
The simpl",95,Phi-4-mini-instruct
1315,101,6,0,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",100.0,"95
The simpl",95,Phi-4-mini-instruct
1316,101,22,0,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",91.0,"95
The simpl",95,Phi-4-mini-instruct
1317,101,3,0,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",100.0,"95
The simpl",95,Phi-4-mini-instruct
1318,101,3,2,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",100.0,"95
The simpl",95,Phi-4-mini-instruct
1319,101,6,1,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",100.0,"95
The simpl",95,Phi-4-mini-instruct
1320,101,28,1,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",100.0,"95
The simpl",95,Phi-4-mini-instruct
1321,101,28,2,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",100.0,"95
The simpl",95,Phi-4-mini-instruct
1322,101,22,1,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",89.0,"95
The simpl",95,Phi-4-mini-instruct
1323,101,13,2,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",70.0,"95
The simpl",95,Phi-4-mini-instruct
1324,101,27,0,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",100.0,"95
The simpl",95,Phi-4-mini-instruct
1325,101,27,1,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",69.0,"95
The simpl",95,Phi-4-mini-instruct
1326,101,13,0,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",100.0,"95
The simpl",95,Phi-4-mini-instruct
1327,101,13,1,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",100.0,"95
The simpl",95,Phi-4-mini-instruct
1328,101,2,1,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",76.0,"95
The simpl",95,Phi-4-mini-instruct
1329,101,2,0,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",100.0,"95
The simpl",95,Phi-4-mini-instruct
1330,101,25,2,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",0.0,"95
The simpl",95,Phi-4-mini-instruct
1331,101,25,0,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",84.0,"95
The simpl",95,Phi-4-mini-instruct
1332,101,25,1,"Furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ or cares about.","Also, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and/ cares about it.",52.0,"95
The simpl",95,Phi-4-mini-instruct
