row_index,example_index,worker_id,aspect,original,simplification,human_rating,raw_output,parsed_output,model
394,27,28,1,Perry Saturn( with Terri) defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8:10) Saturn pinned Guerrero after a diving elbow drop.,He defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8: 10) Saturn pinned Guerrero after a diving elbow drop.,100.0,88,88,gemma-3-4b-it
395,27,19,0,Perry Saturn( with Terri) defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8:10) Saturn pinned Guerrero after a diving elbow drop.,He defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8: 10) Saturn pinned Guerrero after a diving elbow drop.,51.0,88,88,gemma-3-4b-it
396,27,19,2,Perry Saturn( with Terri) defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8:10) Saturn pinned Guerrero after a diving elbow drop.,He defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8: 10) Saturn pinned Guerrero after a diving elbow drop.,31.0,88,88,gemma-3-4b-it
397,27,9,2,Perry Saturn( with Terri) defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8:10) Saturn pinned Guerrero after a diving elbow drop.,He defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8: 10) Saturn pinned Guerrero after a diving elbow drop.,10.0,88,88,gemma-3-4b-it
398,27,27,1,Perry Saturn( with Terri) defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8:10) Saturn pinned Guerrero after a diving elbow drop.,He defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8: 10) Saturn pinned Guerrero after a diving elbow drop.,82.0,88,88,gemma-3-4b-it
399,27,15,0,Perry Saturn( with Terri) defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8:10) Saturn pinned Guerrero after a diving elbow drop.,He defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8: 10) Saturn pinned Guerrero after a diving elbow drop.,51.0,88,88,gemma-3-4b-it
400,27,20,2,Perry Saturn( with Terri) defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8:10) Saturn pinned Guerrero after a diving elbow drop.,He defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8: 10) Saturn pinned Guerrero after a diving elbow drop.,39.0,88,88,gemma-3-4b-it
401,27,15,1,Perry Saturn( with Terri) defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8:10) Saturn pinned Guerrero after a diving elbow drop.,He defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8: 10) Saturn pinned Guerrero after a diving elbow drop.,56.0,88,88,gemma-3-4b-it
402,27,27,2,Perry Saturn( with Terri) defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8:10) Saturn pinned Guerrero after a diving elbow drop.,He defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8: 10) Saturn pinned Guerrero after a diving elbow drop.,0.0,88,88,gemma-3-4b-it
403,27,20,0,Perry Saturn( with Terri) defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8:10) Saturn pinned Guerrero after a diving elbow drop.,He defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8: 10) Saturn pinned Guerrero after a diving elbow drop.,20.0,88,88,gemma-3-4b-it
404,27,28,2,Perry Saturn( with Terri) defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8:10) Saturn pinned Guerrero after a diving elbow drop.,He defeated Eddie Guerrero( with Chyna) to win the WWF European championship( 8: 10) Saturn pinned Guerrero after a diving elbow drop.,44.0,88,88,gemma-3-4b-it
405,38,12,2,It is not actually a true louse.,It is not in fact a true louse.,40.0,73,73,gemma-3-4b-it
406,38,12,0,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
407,38,19,2,It is not actually a true louse.,It is not in fact a true louse.,93.0,73,73,gemma-3-4b-it
408,38,14,0,It is not actually a true louse.,It is not in fact a true louse.,82.0,73,73,gemma-3-4b-it
409,38,6,1,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
410,38,14,1,It is not actually a true louse.,It is not in fact a true louse.,99.0,73,73,gemma-3-4b-it
411,38,6,0,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
412,38,6,2,It is not actually a true louse.,It is not in fact a true louse.,91.0,73,73,gemma-3-4b-it
413,38,19,1,It is not actually a true louse.,It is not in fact a true louse.,94.0,73,73,gemma-3-4b-it
414,38,19,0,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
415,38,14,2,It is not actually a true louse.,It is not in fact a true louse.,80.0,73,73,gemma-3-4b-it
416,38,9,0,It is not actually a true louse.,It is not in fact a true louse.,98.0,73,73,gemma-3-4b-it
417,38,12,1,It is not actually a true louse.,It is not in fact a true louse.,85.0,73,73,gemma-3-4b-it
418,38,27,1,It is not actually a true louse.,It is not in fact a true louse.,73.0,73,73,gemma-3-4b-it
419,38,15,0,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
420,38,27,0,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
421,38,23,1,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
422,38,23,0,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
423,38,23,2,It is not actually a true louse.,It is not in fact a true louse.,20.0,73,73,gemma-3-4b-it
424,38,28,2,It is not actually a true louse.,It is not in fact a true louse.,50.0,73,73,gemma-3-4b-it
425,38,15,2,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
426,38,25,2,It is not actually a true louse.,It is not in fact a true louse.,0.0,73,73,gemma-3-4b-it
427,38,20,1,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
428,38,20,0,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
429,38,20,2,It is not actually a true louse.,It is not in fact a true louse.,50.0,73,73,gemma-3-4b-it
430,38,8,2,It is not actually a true louse.,It is not in fact a true louse.,61.0,73,73,gemma-3-4b-it
431,38,8,1,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
432,38,8,0,It is not actually a true louse.,It is not in fact a true louse.,58.0,73,73,gemma-3-4b-it
433,38,15,1,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
434,38,28,1,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
435,38,13,1,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
436,38,13,2,It is not actually a true louse.,It is not in fact a true louse.,50.0,73,73,gemma-3-4b-it
437,38,9,2,It is not actually a true louse.,It is not in fact a true louse.,3.0,73,73,gemma-3-4b-it
438,38,3,1,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
439,38,3,0,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
440,38,3,2,It is not actually a true louse.,It is not in fact a true louse.,51.0,73,73,gemma-3-4b-it
441,38,18,2,It is not actually a true louse.,It is not in fact a true louse.,71.0,73,73,gemma-3-4b-it
442,38,18,0,It is not actually a true louse.,It is not in fact a true louse.,88.0,73,73,gemma-3-4b-it
443,38,13,0,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
444,38,18,1,It is not actually a true louse.,It is not in fact a true louse.,85.0,73,73,gemma-3-4b-it
445,38,25,1,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
446,38,27,2,It is not actually a true louse.,It is not in fact a true louse.,16.0,73,73,gemma-3-4b-it
447,38,25,0,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
448,38,9,1,It is not actually a true louse.,It is not in fact a true louse.,98.0,73,73,gemma-3-4b-it
449,38,28,0,It is not actually a true louse.,It is not in fact a true louse.,100.0,73,73,gemma-3-4b-it
450,46,23,1,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,20.0,41,41,gemma-3-4b-it
451,46,23,0,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,1.0,41,41,gemma-3-4b-it
452,46,23,2,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,1.0,41,41,gemma-3-4b-it
453,46,15,0,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,93.0,41,41,gemma-3-4b-it
454,46,6,0,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,50.0,41,41,gemma-3-4b-it
455,46,6,1,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,0.0,41,41,gemma-3-4b-it
456,46,15,2,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,90.0,41,41,gemma-3-4b-it
457,46,19,2,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,20.0,41,41,gemma-3-4b-it
458,46,19,0,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,20.0,41,41,gemma-3-4b-it
459,46,19,1,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,21.0,41,41,gemma-3-4b-it
460,46,26,1,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,97.0,41,41,gemma-3-4b-it
461,46,26,0,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,9.0,41,41,gemma-3-4b-it
462,46,26,2,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,7.0,41,41,gemma-3-4b-it
463,46,3,2,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,19.0,41,41,gemma-3-4b-it
464,46,3,0,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,96.0,41,41,gemma-3-4b-it
465,46,15,1,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,100.0,41,41,gemma-3-4b-it
466,46,6,2,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,0.0,41,41,gemma-3-4b-it
467,46,3,1,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,51.0,41,41,gemma-3-4b-it
468,46,8,2,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,0.0,41,41,gemma-3-4b-it
469,46,5,2,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,35.0,41,41,gemma-3-4b-it
470,46,5,0,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,64.0,41,41,gemma-3-4b-it
471,46,13,1,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,0.0,41,41,gemma-3-4b-it
472,46,13,0,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,5.0,41,41,gemma-3-4b-it
473,46,13,2,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,10.0,41,41,gemma-3-4b-it
474,46,12,0,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,10.0,41,41,gemma-3-4b-it
475,46,12,2,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,4.0,41,41,gemma-3-4b-it
476,46,8,1,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,16.0,41,41,gemma-3-4b-it
477,46,8,0,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,0.0,41,41,gemma-3-4b-it
478,46,20,2,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,15.0,41,41,gemma-3-4b-it
479,46,20,0,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,6.0,41,41,gemma-3-4b-it
480,46,29,1,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,4.0,41,41,gemma-3-4b-it
481,46,20,1,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,20.0,41,41,gemma-3-4b-it
482,46,12,1,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,6.0,41,41,gemma-3-4b-it
483,46,29,2,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,28.0,41,41,gemma-3-4b-it
484,46,29,0,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,20.0,41,41,gemma-3-4b-it
485,46,5,1,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,17.0,41,41,gemma-3-4b-it
486,46,27,2,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,0.0,41,41,gemma-3-4b-it
487,46,27,1,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,0.0,41,41,gemma-3-4b-it
488,46,14,2,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,99.0,41,41,gemma-3-4b-it
489,46,27,0,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,0.0,41,41,gemma-3-4b-it
490,46,14,1,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,99.0,41,41,gemma-3-4b-it
491,46,7,2,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,6.0,41,41,gemma-3-4b-it
492,46,7,0,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,19.0,41,41,gemma-3-4b-it
493,46,7,1,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,0.0,41,41,gemma-3-4b-it
494,46,14,0,Each entry has a datum( a Nugget of data) which is a copy of the datum in some backing store.,Each entry has a datum a copy.,9.0,41,41,gemma-3-4b-it
495,50,14,2,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
496,50,1,2,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",70.0,88,88,gemma-3-4b-it
497,50,24,2,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",0.0,88,88,gemma-3-4b-it
498,50,28,0,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",0.0,88,88,gemma-3-4b-it
499,50,28,2,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",0.0,88,88,gemma-3-4b-it
500,50,1,0,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
501,50,15,1,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
502,50,13,1,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
503,50,15,2,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",86.0,88,88,gemma-3-4b-it
504,50,19,2,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",8.0,88,88,gemma-3-4b-it
505,50,19,0,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
506,50,13,0,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
507,50,13,2,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",90.0,88,88,gemma-3-4b-it
508,50,19,1,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
509,50,14,0,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
510,50,15,0,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
511,50,14,1,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",96.0,88,88,gemma-3-4b-it
512,50,1,1,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
513,50,2,2,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",93.0,88,88,gemma-3-4b-it
514,50,27,0,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
515,50,27,1,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
516,50,11,1,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",76.0,88,88,gemma-3-4b-it
517,50,11,0,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",98.0,88,88,gemma-3-4b-it
518,50,11,2,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",98.0,88,88,gemma-3-4b-it
519,50,6,2,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
520,50,5,1,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",97.0,88,88,gemma-3-4b-it
521,50,6,0,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
522,50,3,1,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
523,50,3,0,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
524,50,3,2,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
525,50,20,2,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
526,50,20,0,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
527,50,20,1,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
528,50,6,1,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
529,50,5,0,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",99.0,88,88,gemma-3-4b-it
530,50,27,2,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",42.0,88,88,gemma-3-4b-it
531,50,28,1,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",0.0,88,88,gemma-3-4b-it
532,50,2,0,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",93.0,88,88,gemma-3-4b-it
533,50,8,2,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",27.0,88,88,gemma-3-4b-it
534,50,8,0,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
535,50,2,1,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",92.0,88,88,gemma-3-4b-it
536,50,24,1,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",0.0,88,88,gemma-3-4b-it
537,50,24,0,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",0.0,88,88,gemma-3-4b-it
538,50,5,2,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",14.0,88,88,gemma-3-4b-it
539,50,8,1,"Like previous assessment reports, it consists of four reports, three of them from its working groups.","Like previous assessment reports, it has four reports, three of them from its working groups.",100.0,88,88,gemma-3-4b-it
540,53,1,2,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,40.0,21,21,gemma-3-4b-it
541,53,1,0,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,85.0,21,21,gemma-3-4b-it
542,53,1,1,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,70.0,21,21,gemma-3-4b-it
543,53,13,1,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,0.0,21,21,gemma-3-4b-it
544,53,11,1,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,9.0,21,21,gemma-3-4b-it
545,53,8,1,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,0.0,21,21,gemma-3-4b-it
546,53,20,1,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,6.0,21,21,gemma-3-4b-it
547,53,18,2,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,20.0,21,21,gemma-3-4b-it
548,53,18,0,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,23.0,21,21,gemma-3-4b-it
549,53,2,2,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,9.0,21,21,gemma-3-4b-it
550,53,12,0,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,9.0,21,21,gemma-3-4b-it
551,53,13,2,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,0.0,21,21,gemma-3-4b-it
552,53,2,1,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,9.0,21,21,gemma-3-4b-it
553,53,6,0,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,0.0,21,21,gemma-3-4b-it
554,53,6,1,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,0.0,21,21,gemma-3-4b-it
555,53,6,2,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,0.0,21,21,gemma-3-4b-it
556,53,12,1,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,9.0,21,21,gemma-3-4b-it
557,53,19,2,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,1.0,21,21,gemma-3-4b-it
558,53,13,0,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,10.0,21,21,gemma-3-4b-it
559,53,2,0,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,3.0,21,21,gemma-3-4b-it
560,53,19,0,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,5.0,21,21,gemma-3-4b-it
561,53,12,2,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,4.0,21,21,gemma-3-4b-it
562,53,8,2,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,0.0,21,21,gemma-3-4b-it
563,53,8,0,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,0.0,21,21,gemma-3-4b-it
564,53,11,2,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,12.0,21,21,gemma-3-4b-it
565,53,5,2,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,9.0,21,21,gemma-3-4b-it
566,53,5,0,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,48.0,21,21,gemma-3-4b-it
567,53,19,1,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,2.0,21,21,gemma-3-4b-it
568,53,5,1,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,20.0,21,21,gemma-3-4b-it
569,53,11,0,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,8.0,21,21,gemma-3-4b-it
570,53,14,1,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,0.0,21,21,gemma-3-4b-it
571,53,18,1,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,30.0,21,21,gemma-3-4b-it
572,53,25,0,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,18.0,21,21,gemma-3-4b-it
573,53,25,2,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,0.0,21,21,gemma-3-4b-it
574,53,25,1,The International fight League was an American mixed martial arts( Mma) promotion billed as the world's first Mma League.,International fight the league was an martial arts promotion Mma) billed.,2.0,21,21,gemma-3-4b-it
